property_size_sqft,market_demand_index,construction_cost,location,use_type,school_rating,crime_index,traffic_congestion_score,development_activity_score,view_score,amenity_score,loan_term_years,rental_yield_percent,risk_score,roi_percent,tax_saving_percent,demand_forecast,material_cost_estimate,land_acquisition_index,investor_score,recommendation_score
3057,0.23,1645070,New York,Industrial,2.8970330441921943,8.634846083691153,5.352171271334807,0.17645160178605845,55.552506806271964,88.16745102868724,11,5.397049278322327,8.028545990000051,18.35040030792048,8.22535,0.06612565841547988,743409.1235399372,0.0,22.19002340306163,0.22190023403061632
6092,0.21,1097541,New York,Mixed-use,6.008105852429107,1.3228794765103824,1.1318241454523807,5.170062832097086,73.9621684652995,39.46600879499458,24,5.687776418045191,2.870588651928643,27.11600261371557,5.487705,0.44204555207464663,1481468.2304891387,9.855289208015812,60.75756935007905,0.6075756935007905
598,0.99,1814190,Los Angeles,Industrial,8.708440624863162,9.775899603450432,9.290294921627577,5.295726807126748,49.924290752477475,68.65742920747842,11,2.1639363750237957,6.460422698249988,1.0437822716685456,9.07095,1.0,145423.17823908487,4.228267828539478,38.32415587175119,0.38324155871751187
2700,0.54,1999053,Boston,Mixed-use,8.51559350909518,5.826286460403656,9.784774217796144,4.008821351279104,27.22856607081342,41.65922277841987,20,2.13445823856914,5.7990756744775585,4.846004732442044,9.995265,0.6239153383558821,656592.9452266373,6.698128399970626,36.39053123419508,0.3639053123419508
3461,0.51,721147,Seattle,Mixed-use,9.346196625276674,9.954741523468144,3.0005448997472675,2.973933320619897,16.939649963157855,64.85270268242029,22,6.161701510054634,5.825112115748592,20.853766026805026,3.605735,0.459601835561632,841654.8827516265,2.3653884224284276,42.5787357485727,0.425787357485727
5473,0.74,268490,Los Angeles,Commercial,4.292972286011924,9.115147258658508,2.872954311367355,6.817248504123421,62.08188035058918,30.943247096948323,19,7.568277857833058,5.405366031431612,28.726242030506782,1.34245,0.8985594800330008,1330938.2182316245,1.9950735314768373,58.18010466180603,0.5818010466180603
4933,0.37,1112038,Los Angeles,Commercial,3.8624461529582685,2.215172721131058,7.783481589059167,2.0779046470475384,71.89907568532331,60.6202253610332,12,9.537139858243236,5.825387509445235,45.47052657008513,5.56019,0.4295917779297557,1199619.629186297,3.725178078874749,56.74721395342001,0.5674721395342001
3369,0.96,487688,Austin,Residential,7.744834053827278,0.561620099033131,3.2804145894640104,7.98948562071706,56.95212786820326,52.37584965528499,14,3.432954273255641,1.8787564506221681,16.60315126724507,2.43844,1.0,819282.0860994597,15.172699575511206,70.5681085072362,0.705681085072362
1456,0.83,584409,Austin,Commercial,4.880011645873045,2.5563909379536156,9.055689032456606,8.030371607674718,73.83512771211947,2.4480265813199953,12,2.8260704754886605,4.192941276400382,11.573961439489686,2.922045,1.0,354073.82527777186,10.353992315594148,55.9796704816919,0.559796704816919
8852,0.27,1656335,Boston,Commercial,1.7879379762500256,5.2756364899941985,6.16536222510684,4.152614375728206,14.152120244996013,79.07029037461137,15,2.4167032554172074,6.21239148405116,6.807879787091839,8.281675,0.3721179889865263,2152652.1300541456,0.6649158619840332,30.465130231729827,0.30465130231729826
6199,0.53,1366980,Seattle,Mixed-use,3.5452101760344976,1.7159636706519,4.1569986070928096,2.8354801090964763,88.24701949431355,1.1897832245155615,22,5.488332663303602,4.786502754678289,25.72569964586611,6.8349,0.6374547320417858,1507488.765725898,4.664726614479075,54.252000654963936,0.5425200065496394
7444,0.9,1773176,Austin,Commercial,4.767240569783402,1.674597445179885,8.49424371714478,2.838781815907132,58.239550840850306,29.315594225330177,19,6.985178938687655,5.396145318254101,33.25129724825839,8.86588,1.0,1810251.0682470698,5.931424940510649,62.97005175768453,0.6297005175768453
4993,0.96,596595,Boston,Mixed-use,3.632647829286268,4.625935471051531,5.4406603037205565,4.8229132399621015,12.684392689259717,0.592406545400237,28,8.724426854010114,5.302509164213687,38.99619879899903,2.9829749999999997,1.0,1214210.5835246667,3.829625598196839,66.88517345833098,0.6688517345833098
9992,0.57,1879740,Boston,Mixed-use,3.9898501385258944,0.33267971169358423,9.20469622337628,7.195792247493587,46.1925204205735,37.62014132951982,17,7.461159058345051,3.984035456230076,36.97311558003167,9.3987,0.9231360181408077,2429880.2624831703,10.852962674325896,70.72641242968477,0.7072641242968477
5411,0.69,743689,San Francisco,Commercial,3.643983155569517,1.2188808253227046,9.352128130564429,3.5886869099385876,84.47917378659115,6.316052816413931,27,3.6668863125988587,5.430687169614218,17.11555073767159,3.718445,0.8450567289904752,1315860.8987486425,6.0137892401854,50.017029174341374,0.5001702917434138
4487,0.33,245937,Seattle,Residential,1.3734925046477149,4.158613394079476,2.488781369155684,6.100433454577515,89.75621934531601,91.35109668312413,12,5.694162931170232,4.640511754752182,24.312201261771683,1.229685,0.5518494048472863,1091160.2019377488,3.3153125651457547,52.421750080247826,0.5242175008024783
6515,0.99,1175426,Austin,Residential,6.7338523074199825,0.6312990920796646,1.0209106551873726,3.8248446058259433,26.46495049987615,41.56792951628686,26,9.282770770469241,2.8993480154295943,45.78255476026654,5.87713,1.0,1584334.4585746452,9.927397821166261,82.97279277901195,0.8297279277901195
1718,0.39,1444940,Seattle,Industrial,6.375631783181223,3.9675505645552933,9.85537846128162,3.0452318915138332,71.12658247104531,45.94957748644101,17,4.61392849981897,5.972644937532518,19.102091934539555,7.2246999999999995,0.4629105832845858,417787.65922198625,5.453313110139763,40.85624213875286,0.40856242138752863
4996,0.95,323306,Los Angeles,Industrial,6.880451486308125,4.740062659484451,9.155237825147314,0.24859515915794161,9.998524748377669,34.98502360908549,19,5.989842920735452,6.80239751786579,25.209151944192808,1.61653,0.8676285047682081,1214940.1312415851,2.388983985981616,48.46607367255089,0.4846607367255089
5235,0.72,1222384,Los Angeles,Commercial,2.7307890643026473,4.512666140731144,1.4990071213345728,0.03914105735390638,3.3545871412157813,62.75061542017662,11,9.668522677149575,6.095701136419557,43.82994724501673,6.11192,0.6317037300530723,1273060.7660227579,0.0,58.453537265973694,0.584535372659737
5055,0.69,1630173,Seattle,Residential,3.6608908745123676,8.691748574030873,8.497308375469629,2.2720767783200446,56.03989538199428,78.44081166182038,21,7.877664044589581,7.893185038904701,30.69657164891703,8.150865,0.6297688674353847,1229287.903007649,0.0,41.54739514353441,0.4154739514353441
9646,0.61,741757,San Francisco,Mixed-use,6.5765433425043005,5.300624550517324,5.120244393032859,4.064062868009954,69.48275793281259,64.81467430489779,15,7.981923085133536,5.079708714857922,34.608990875150354,3.7087849999999998,0.7071906523901512,2345739.092465238,5.339981659996931,59.51066399860362,0.5951066399860362
8550,0.38,308981,San Francisco,Industrial,6.396648116139293,4.6798046247804335,3.330654445224777,8.512611673620603,79.5786731176502,74.82071183951275,11,4.018672035305821,3.236959151165046,15.413555551748669,1.544905,0.7120344911854215,2079210.9932176848,10.229455164979463,57.304027398932405,0.573040273989324
3946,0.34,602220,Seattle,Mixed-use,5.55697278418841,4.107092453916662,8.90871871309237,7.984842429304254,34.02162384553347,90.59736635092605,12,5.317584946441025,4.507024193164515,22.48083227828846,3.0111,0.6571002723868795,959598.4303201152,9.434722759576003,54.09538384888809,0.5409538384888809
1545,0.38,1819461,Austin,Industrial,4.153719250091777,8.17623378304486,2.770005091512765,2.671652625879899,0.6525410428886991,86.35465316714287,26,2.6587373047737737,6.374631515433686,5.117452740824007,9.097305,0.3500579556330977,375717.07421302027,0.0,28.19847317998793,0.28198473179987926
7393,0.35,133072,Chicago,Commercial,9.216379042972209,8.950566039998332,9.525699994780602,2.445404429842993,47.95192371113538,67.40584527536959,16,6.8522069364042695,7.01341267340828,25.310468642023014,0.66536,0.29325890069218297,1797848.7570594554,2.71121743281687,35.98439583201607,0.3598439583201607
2193,0.82,1874042,San Francisco,Residential,4.057932180689594,8.532424691971176,2.85059338929407,2.2732207107002744,1.585354537356698,21.46379629044286,14,2.8298413163399534,6.636293436102166,5.616781889728591,9.37021,0.7630125416955902,533299.3810674133,0.0,35.44885278723813,0.35448852787238133
3936,0.48,1736684,New York,Industrial,5.100572407935264,6.735465781313908,6.523148689558692,3.3923734052886703,9.198451067079993,63.77028510419288,10,8.687276657647638,6.287442969132257,36.700917506924284,8.68342,0.5149093546381553,957166.6045970535,1.757480031910025,50.88152275125639,0.5088152275125639
9254,0.25,1606322,Los Angeles,Residential,7.103024478587878,1.3736174596867423,3.0077770107607735,4.9819871956168535,32.668902253174835,50.60830957405109,17,8.516430296159974,3.098439585655546,41.20853402111313,8.03161,0.4716270105871078,2250411.524121223,10.711394214517991,68.6654626961323,0.686654626961323
6395,0.98,1151860,Seattle,Mixed-use,5.887192877800877,2.7686996949201226,5.911017984717713,4.386677720315754,43.71720495601772,71.72192310104201,21,6.268840808978476,4.519371613764678,28.575504349972256,5.7593000000000005,1.0,1555152.549897906,7.5051709031965075,64.54844454115997,0.6454844454115997
3854,0.91,163369,New York,Commercial,4.121973787279471,0.46063063681977434,7.155776169236272,2.182731987814938,27.946944122964858,83.29316483929149,23,3.1293282655762376,5.090130071092811,15.186010691061414,0.8168449999999999,1.0,937225.6336679482,5.8440751382746345,53.66095605917279,0.5366095605917279
725,0.94,891554,Seattle,Residential,4.920803114108589,9.308240749901142,2.712051377381238,1.3045140994361804,58.18652665047078,74.27214971864174,25,2.2046318655613453,6.959367647794018,1.7149185779055856,4.45777,0.8190608899737861,176307.36492196744,0.0,32.613330707248984,0.32613330707248983
5393,1.0,1985561,Boston,Commercial,8.150327360681555,6.607985296909104,5.687972044306113,0.12577812486195383,5.534978921809519,84.65611699612853,19,8.37366934034058,6.452191088339056,35.2603614047938,9.927805,0.8741292003049157,1311483.6124471314,1.668120188634405,56.37784540727932,0.5637784540727931
7522,0.34,817266,Los Angeles,Residential,3.503162399379512,7.463628843132415,5.221537699511071,1.5396323866650385,14.457971023958471,6.386637334102385,24,6.801123865707415,7.120873996966525,26.541990485404657,4.08633,0.2677090424706037,1829219.3088869504,0.0,35.67500515582224,0.3567500515582224
9651,0.52,667100,Los Angeles,Mixed-use,2.2802971579913387,3.1157173958222897,1.639336792630071,7.053563701941182,69.52584007554336,3.1620038237463954,24,7.687437093983067,3.6904540350920785,35.32146807409305,3.3355,0.8103638371806133,2346955.0053267693,6.2181434641102316,68.9478874126077,0.689478874126077
6100,0.81,1398719,San Francisco,Mixed-use,3.818468816467994,8.456535222773423,8.364770359077726,2.4363856934558292,14.214085359791772,25.850056769959394,19,4.430457005890941,7.715305167317225,13.69574980668128,6.993595,0.7626885802173231,1483413.691067588,0.0,34.894695651769105,0.34894695651769103
8496,0.76,364580,San Francisco,Commercial,8.645807939391112,2.596032837084785,4.021141605785576,4.686018101215098,63.97752015704224,90.06660841086284,16,6.075861902751316,3.4480711540397992,27.783276676671797,1.8229000000000002,0.9423802483190593,2066079.1343131522,10.735793203521425,68.27721520218526,0.6827721520218526
9507,0.32,1957971,New York,Mixed-use,1.80090743370712,0.01643757112449684,6.171239777966916,5.9130114892324475,5.468462075336555,82.36592509839738,12,7.977393364317203,4.105094293419574,39.870529250461516,9.789855,0.6153218230391324,2311936.714914682,7.697481351815071,65.70328254396168,0.6570328254396167
8183,0.85,1786032,Boston,Industrial,9.925264660352067,3.7641496252069393,5.63305811439821,8.868409028316071,40.73822791191404,68.27272977953116,11,5.700506466510396,2.6102808698764894,24.738382707345043,8.93016,1.0,1989962.9891813234,15.029524063461196,71.79162527502459,0.7179162527502458
5142,0.38,603156,Seattle,Residential,5.869026090348963,5.707614809590734,5.61934454113398,8.888550983934195,17.740947012118234,70.07586674397159,15,6.8110737821498475,3.995782837853966,28.347754101158504,3.0157800000000003,0.710275253004895,1250444.7867982849,9.049962264692425,61.23524333152317,0.6123524333152317
8179,0.38,849097,Boston,Mixed-use,9.863611695703845,4.787048579655226,1.965001547876387,7.457337336813589,10.963628253518642,72.66704692582125,18,8.317826094463697,2.619191343286999,36.80208189266326,4.245485,0.6571258952475749,1988990.2588920987,12.533900452862207,72.12781032411446,0.7212781032411446
8708,0.63,1547071,Los Angeles,Industrial,9.450967798773798,8.62076142576597,4.811338083243995,0.35156992048501423,56.70327835012275,94.2602700484747,19,3.721765162131031,6.5528315084783255,9.988064384889185,7.735355,0.47516326750893134,2117633.8396420586,1.1817762934928417,32.73194643872051,0.3273194643872051
7839,0.67,332164,New York,Commercial,5.075323427898251,1.0540528595616694,5.071300832859132,5.750704190854149,92.83357720056217,83.21911523075576,13,2.5274311148598585,3.590200081604433,11.583102714737624,1.6608200000000002,0.936454152351474,1906308.1843080036,9.77197475919073,57.72794426784989,0.577279442678499
9935,0.66,849605,Chicago,Industrial,2.786419671448142,5.5382344063372555,7.602785563280037,7.865834708315065,5.478704792354883,62.339038702704755,12,6.254588086486441,5.264993087773036,25.73470602609495,4.248025,0.9425270472890083,2416018.855861719,5.114019973425951,57.96639912257196,0.5796639912257195
2705,0.27,1416921,New York,Commercial,2.483962989086246,5.129793498209074,8.560169487286286,0.17288044763363208,42.15542482180342,66.57154352571405,18,2.497006165760766,7.702315214812641,7.355237330594755,7.084605000000001,0.17604815241750013,657808.8580881681,0.0,19.42252937264365,0.1942252937264365
1569,0.9,230787,Austin,Commercial,3.1599042748296178,2.81392982172163,5.904840502900162,5.496846136565782,70.75354377454437,21.374026206112195,26,8.132458354934027,4.744112351160863,37.84836195294851,1.153935,1.0,381553.4559483681,5.84282058967377,68.98845541596478,0.6898845541596478
3944,0.41,240381,New York,Residential,7.3911937650808355,8.222281125770106,1.7810465865849143,8.577641457860295,46.268783168782704,65.73188251562725,23,7.753691581070309,3.771362464673759,30.54617677958144,1.201905,0.6744364503776126,959112.0651755028,7.746554097171025,62.95962275193232,0.6295962275193232
1560,0.3,1799014,Boston,Residential,3.4565499525833907,7.528486558822063,3.131645235368916,4.741020758422669,80.64959461052452,42.46790124184585,19,9.053701371722376,5.771258796676924,37.74002029978982,8.99507,0.3864813067446923,379364.8127976127,0.6690841521839967,51.517344331383114,0.5151734433138312
2827,0.91,529830,Austin,Industrial,4.072827426438685,7.3285918733183095,2.48440624167458,0.04106202897448452,17.96453158641317,15.296187060574374,22,7.116496784271685,6.868574716350326,28.253892048040115,2.64915,0.7654812639823582,687477.1319095199,0.0,47.9190869267196,0.479190869267196
3920,0.96,1657969,Austin,Residential,5.039009235951533,8.76192478269556,2.1215355687021225,0.1101335833560746,95.95942050277405,80.64028192465743,21,2.53758056601899,7.012042626351963,3.92597804739939,8.289845,0.7902681835138925,953275.6834401549,0.0,33.10073736695767,0.33100737366957667
801,0.89,984098,Austin,Residential,9.219094123793107,7.227846006215212,4.293093687560268,4.166360374137506,38.51626277725405,51.02470998031456,10,4.025217003916939,4.9332456023767435,12.898239013369484,4.92049,0.9537610985825711,194789.24041723573,6.1576084917154015,52.147937367789396,0.521479373677894
1106,0.85,1485568,Chicago,Residential,2.704540760963615,2.3184129171472643,3.0645415193894383,1.5500866741675456,34.15696329442751,97.74250416894216,28,8.463454756501754,5.30249802457908,39.99886086536151,7.42784,0.8811360753654319,268959.92497061513,1.9362145179838963,65.10954790363014,0.6510954790363015
3670,0.72,1917847,New York,Industrial,1.0452389734882281,7.055627116496911,2.9647280063036106,6.644506570932595,87.46057945031659,28.167935447452496,28,3.337059338508702,5.507233970232371,9.629669576046599,9.589235,0.9111127862166917,892480.0403636144,0.6341184279239123,46.46388761879994,0.4646388761879994
1199,0.64,148920,Boston,Mixed-use,1.5408676934035315,3.0770281338984384,1.4922385711864088,7.0879926490615395,56.38670318917666,48.067011230507674,15,7.587843742519099,3.7869848210076453,34.86219057869706,0.7445999999999999,0.9328590697751082,291575.9041950882,5.5518322085666325,70.63957163768217,0.7063957163768216
5588,0.27,910051,New York,Residential,9.142897075121061,2.421746503474705,1.159030403158905,1.778797954606286,51.644434190282155,44.79954546688681,22,8.242074647363824,3.5961112302680944,38.78862673334441,4.550255,0.3105049676608202,1358904.214046833,8.499948526252641,61.50271924188257,0.6150271924188258
9831,0.53,1695685,Chicago,Residential,6.827648183590268,0.7300359289962732,1.9249141838480361,8.885332885244848,72.69779195284309,12.077952243257872,28,4.640894382841929,1.5728641131769812,22.474435985213372,8.478425000000001,0.9596659256823169,2390727.8683418785,14.982945139838844,74.81365953888945,0.7481365953888945
690,0.5,730024,Los Angeles,Industrial,3.457365573950261,7.440285803476767,2.5497773148126974,4.419078449789259,57.98342382810904,42.61152788307795,22,4.578379787223268,5.724844554278739,15.451613132639574,3.6501200000000003,0.5721482064199277,167795.97489125177,0.43615822026275275,42.089709236588604,0.420897092365886
1480,0.41,1010997,San Francisco,Mixed-use,2.59473250910072,7.110009619498112,4.8788535596338285,1.4284590759192373,16.251564475711533,28.75534564209249,13,6.462421449673175,7.161289373180284,25.202097628867765,5.054984999999999,0.3392227614059996,359910.2070131197,0.0,36.099266939539234,0.3609926693953923
3475,0.78,621357,Boston,Residential,3.648400629734029,2.344994776740937,5.594682351689602,7.642515980693955,67.41976228649297,16.03204713669344,11,8.89029066203811,3.7999999832052094,42.10645853344961,3.1067850000000004,1.0,845059.4387639129,8.945921833687049,76.26387520404371,0.7626387520404372
6602,0.6,1634235,Boston,Commercial,2.033172345261521,7.49379016724156,2.26532726356029,7.899745000167728,13.346887928212848,28.215558403613926,24,3.7912496153078443,4.924644533781903,11.462457909297662,8.171175,0.8451114466635552,1605491.3423652814,2.4391271781876895,49.15648100994019,0.4915648100994019
1684,0.26,87531,New York,Industrial,9.47379619255997,9.178408830935531,4.823050073717677,6.392954726654575,80.5857705334062,23.3251691266392,21,9.530065568339221,4.905487007515828,38.47191901076058,0.437655,0.3960795597140182,409519.45176357677,6.688342088279015,56.47730756315758,0.5647730756315759
3827,0.38,510267,San Francisco,Residential,8.057855569287401,1.0802895749157926,4.075739580933345,8.534655532025532,98.97365977122709,73.4073531005878,16,6.792949478560866,1.967267015196267,32.88445781788853,2.551335,0.7851269851029608,930659.7042156819,15.512221526397141,75.596879316811,0.7559687931681099
3894,0.75,1791672,Seattle,Residential,5.161520592212867,2.3263663838677493,2.6508127914816044,7.373729720306713,37.73876249747763,3.0775178259160096,29,9.93701177081821,2.9836494389220585,47.358692470223296,8.958359999999999,1.0,946952.9365601947,10.20888392865183,83.49696828752369,0.8349696828752369
8819,0.26,1791646,Seattle,Commercial,8.784663446036816,7.502607940873155,1.061566733335272,8.822057372269906,44.47558982020126,61.74627479132213,27,2.716909791962581,3.0595458280406658,6.081941018939752,8.95823,0.5510507097960322,2144627.1051680422,10.104112877433568,49.37244966708116,0.49372449667081164
2316,0.88,1195731,Chicago,Commercial,3.2451238386390906,2.7450667350707825,5.203160798695675,4.338880484854794,4.643365548281231,76.06613420236064,22,3.0124970920540726,4.913463267076113,12.31741872519958,5.978655000000001,1.0,563210.8374610711,4.838937588423102,52.82313489973918,0.5282313489973918
6354,0.6,1011479,Seattle,Industrial,7.4540851162497415,6.246639742837168,7.170865743386794,7.4759712809944245,1.3733188082578285,48.07234564689732,26,8.613134429707863,4.574556663980234,36.819032405702146,5.057395,0.8488657691929778,1545182.0644333533,8.683416654406997,66.19595150737968,0.6619595150737968
7209,0.58,1715288,Boston,Industrial,8.705192491123691,0.8116422446371452,3.036496007294263,9.997515634290444,92.14193348763277,93.15649800079184,13,8.918047164830794,1.1104986863381248,43.77859357951682,8.57644,1.0,1753103.1637551216,17.89106588077699,90.71466271601946,0.9071466271601946
1069,0.67,387747,Seattle,Commercial,4.210918404609453,4.5220247910353875,2.1862614690701143,7.249311975196192,12.862406043919206,70.78806952365353,23,5.5636695069674715,3.776882457643891,23.29632274380197,1.938735,0.9420251029391019,259962.16979528716,6.9382055887702565,63.933883416843756,0.6393388341684375
5942,0.86,1020756,Los Angeles,Industrial,7.817180009056459,7.390914219929531,8.983384700022658,1.1418378023713216,44.577874755947036,74.79236513114172,29,7.71256940913868,7.107963863460702,31.171932825763864,5.10378,0.7692736057199754,1444990.8446432145,1.5681035914982502,48.54881249255432,0.48548812492554316
2395,0.48,554013,Los Angeles,Commercial,3.655651143378784,6.865139430432525,3.47522295239018,5.18318722429183,81.53546238555614,19.693348744087025,22,8.940458299564309,5.468500023644488,37.83715206738902,2.7700649999999998,0.6018565726059409,582422.2606732579,1.9736989372380895,57.39692257432979,0.5739692257432979
3233,0.74,212503,Los Angeles,Residential,3.689714217331277,8.150721006758069,3.012513578133983,5.873477912430279,88.93187599283195,77.72955758390735,12,2.3450223057506294,5.547732800458879,3.5743905219950776,1.0625149999999999,0.8706594754863526,786209.2562658216,1.4124711230034883,41.81915982062971,0.4181915982062971
4363,0.65,1858539,Seattle,Commercial,1.9635146069876745,8.77452126603169,8.713872456489241,1.7421067507139099,51.93976852834676,83.20947360831148,27,6.591603383946069,8.459795924495648,24.18349565369865,9.292695,0.5616149122150618,1061005.5629717847,0.0,33.443416014042185,0.3344341601404219
7955,0.41,772841,Chicago,Commercial,4.960522418584588,7.731835012587583,8.35396389250085,9.628916341780375,56.50325249759498,36.12663884059896,23,8.827845332211917,5.109563896025414,36.407391648472,3.864205,0.736809116837267,1934517.3626955184,6.857603747777381,61.03279784570147,0.6103279784570147
4514,0.9,744917,Austin,Mixed-use,7.5674071584768,6.71587742938926,5.035118234721702,1.755797776346163,66.96839724632724,21.336306803297123,24,5.1852395566782,5.981566111161909,19.210320354001738,3.7245850000000003,0.853472340229523,1097726.1313900151,2.6073275054337026,48.68780846118196,0.4868780846118196
2186,0.84,1494022,Austin,Commercial,9.461987250141565,0.3172249181603115,5.403149752849971,1.7755791971322277,96.13824701437153,38.50506792036167,12,4.419068848899415,3.750726216850106,21.778119326336764,7.47011,0.9224344614934051,531597.1030612701,10.92034152911348,62.76192974141963,0.6276192974141963
3509,0.73,1784098,San Francisco,Commercial,6.434172927361865,5.34966673409444,2.959738343506198,9.15167137974555,60.26699609445051,73.96079690001372,10,8.3656534807587,3.164511689533534,36.47860066969906,8.92049,1.0,853327.6462223224,10.236177573012974,76.06460195415177,0.7606460195415177
8306,0.88,1032246,Austin,Mixed-use,8.76821983962165,0.3769772491485279,1.7047150343160173,4.652054331216711,55.947525945634624,41.76390058687027,26,4.6862926680226895,2.3047759143184186,23.054486090964918,5.16123,1.0,2019874.4455749814,13.043296921689834,72.30881208298686,0.7230881208298686
654,0.89,99675,Austin,Industrial,8.402451843612043,8.080678171160226,6.16088642820095,0.631882792745162,1.4534135265990678,73.66518752247879,12,2.0253943854760257,6.7863255304423,2.046293756219903,0.498375,0.7599805762140536,159041.40228822993,0.9536564651969783,32.49576012580152,0.32495760125801515
1909,0.77,153997,Los Angeles,Mixed-use,2.560087476777528,3.2072452445995756,1.885104294311918,5.981874999385286,8.094970202235608,11.356454097753765,23,9.676580701032526,4.032614437071166,45.175658260563054,0.7699849999999999,1.0,464235.5305324632,5.334717231563238,76.942322770982,0.7694232277098201
1284,0.87,228087,Los Angeles,Residential,5.372356860213683,5.624293741179209,5.043470922609848,6.018263486330478,57.71716266239962,80.60117104884844,12,6.736985890808148,4.8160318889338525,28.060635712861533,1.140435,1.0,312246.42284111195,5.766326605364951,62.75622198304765,0.6275622198304766
8596,0.76,1047561,Seattle,Mixed-use,2.0523118197285233,2.7944530731890262,9.464474786617096,0.645007586865618,93.62403878072033,25.32074816423574,22,8.55614334968057,7.1272662392747375,39.98626367521382,5.237805,0.7363613178795004,2090397.3915437683,0.0,53.082653366344616,0.5308265336634461
8060,0.74,566799,San Francisco,Residential,7.1393784540547145,7.825001443802936,9.57550950253526,9.72522495633662,86.6691348399395,24.89289877145937,24,8.602412498741717,4.9171591559360035,35.18706104990565,2.8339950000000003,1.0,1960051.5327876655,9.039601966588396,66.52644085026337,0.6652644085026337
7843,0.69,599349,New York,Industrial,9.549097014214684,8.865025266419025,3.1539905789262273,5.440299652945756,98.25789229922046,59.03809652038608,27,2.5312833629818625,4.7483963969842895,3.7913915484902887,2.996745,0.7847144773189072,1907280.9145972284,6.124371400741415,44.22714249055087,0.4422714249055087
7706,0.8,835678,Boston,Mixed-use,2.2338051227088087,3.9864249421306397,6.61702078041089,5.5979572217976425,52.7834037561274,7.0118045746989655,23,3.3668815950917184,5.3931834476403155,12.847983033327953,4.17839,1.0,1873964.902191284,3.8453374023758116,50.7428725817952,0.507428725817952
6096,0.33,220905,San Francisco,Mixed-use,7.604948177222871,8.62922393510989,5.266686376970719,5.201154145023946,78.79309384377669,2.6297726684668565,12,4.488965446077179,5.560768576975352,13.815603295276008,1.104525,0.41747322854899943,1482440.9607783633,4.176878387136927,38.83498366326883,0.3883498366326883
6301,0.9,350040,San Francisco,Industrial,6.690143357810749,2.670750074563324,8.881166148274954,6.1073177964462,84.04003314893404,26.102866529344926,28,4.565594280330583,4.407234241527978,20.15722132708959,1.7502,1.0,1532293.3881011265,10.126711079693624,60.058161588613864,0.6005816158861387
3306,0.9,1554764,Chicago,Residential,6.252445333072898,5.346609230755238,3.442877778484479,2.6429975277375495,64.80316573308617,53.80675507348227,17,7.270288941447303,5.249169999987624,31.00483547648128,7.773820000000001,0.9252176917717727,803961.5840441715,3.54883363005521,60.8614051213861,0.608614051213861
1037,0.22,391877,Seattle,Mixed-use,4.511082112195053,8.58761429838704,1.0333216614917515,2.872413479748408,33.874990421450725,90.76163862252272,13,6.985063366021478,6.019008155450929,26.337702531720353,1.959385,0.19186838801967956,252180.32748148998,0.0,39.54494850217115,0.3954494850217115
6486,0.86,1904299,Chicago,Residential,4.196184829784313,3.2588134261579036,2.463050853382736,5.113390897961327,46.99784346577944,84.64351763073068,13,5.95671822407851,4.096999963178657,26.524777694234647,9.521495,1.0,1577282.1639777666,6.050762301587737,65.4298668006475,0.6542986680064751
2341,0.3,646088,San Francisco,Mixed-use,1.4072427011699906,9.540422650780858,4.145705210524582,8.066858547635796,85.79170722435677,49.04464599209754,28,3.6901098584701435,5.989761732814438,8.91012664156986,3.2304399999999998,0.5125344743661726,569290.4017687251,0.0,35.64795680819318,0.35647956808193176
9216,0.47,1224620,San Francisco,Commercial,2.9611783742681212,1.2187950178138363,3.8414901679343973,0.4986457649417886,29.854792598216395,3.705199369349277,20,5.055867757522427,5.39210713459487,24.0605437697983,6.1231,0.47055638789081267,2241170.5863735885,2.2410291213960734,46.88691834672088,0.46886918346720885
7471,0.79,347491,San Francisco,Mixed-use,1.1365919405814422,0.18275069723506232,8.122266272105973,6.03404212220246,92.37431312666486,53.52527346293091,10,6.348751747721356,4.641747438814686,31.561008041371718,1.737455,1.0,1816816.9976993361,6.98788336554884,65.7278676307496,0.657278676307496
6125,0.33,1842999,Austin,Industrial,6.232753950238185,9.041353525781906,7.125045995249541,8.06778142506314,22.98063414226651,70.47955999252954,17,5.743882928831535,5.470530039217901,19.678061118375773,9.214995,0.5525620007375189,1489493.255375242,5.25918184951942,45.505426489686336,0.45505426489686335
3450,0.85,569066,Boston,Industrial,1.9526791229011797,0.6864866614787224,3.6960068765340752,1.5691727203722716,74.95164151567806,33.91645325250337,24,3.018340264760627,5.083859733058514,14.405214662324413,2.8453299999999997,0.9147289027890391,838979.8744562588,2.835365181794729,51.51840818788286,0.5151840818788286
8492,0.87,738003,Boston,Residential,8.857174546267444,9.918891959474918,5.119694354495921,0.15022541980566295,63.055923434573835,11.10633032816547,10,7.19608394801539,7.183103923546471,26.061527780602034,3.690015,0.6791334318007848,2065106.4040239274,0.0,43.304065686644556,0.43304065686644555
5280,0.61,382929,Chicago,Mixed-use,5.708287186274487,9.513968619791061,1.860031935625017,3.1271329514145805,74.95994411207623,27.85679532056594,16,2.5844142144852844,6.14639965038305,3.4081024526353616,1.9146450000000002,0.5760772751749078,1284003.9817765353,0.0,32.834408723164124,0.3283440872316412
